time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-07-05,30.6,28.9,33.0,,,90.0,17.1,,1007.0,
2021-07-06,30.6,28.8,33.5,,,97.0,17.9,,1006.0,
2021-07-07,30.0,27.0,32.1,,,115.0,20.8,,1008.4,
2021-07-08,30.6,29.0,33.0,,,138.0,17.7,,1010.8,
2021-07-09,30.9,28.0,35.0,,,123.0,11.9,,1010.0,
2021-07-10,30.6,28.0,33.4,,,120.0,13.2,,1009.9,
2021-07-11,30.7,29.0,33.0,,,109.0,14.7,,1010.7,
2021-07-12,31.2,29.0,34.0,,,146.0,13.6,,1009.8,
2021-07-13,31.1,29.0,34.0,,,180.0,11.5,,1008.1,
2021-07-14,31.2,29.0,34.4,,,144.0,10.7,,1007.9,
2021-07-15,31.1,29.0,33.8,,,136.0,13.6,,1008.5,
2021-07-16,30.3,28.4,32.1,,,70.0,10.4,,1008.2,
2021-07-17,29.8,28.0,32.0,,,73.0,13.7,,1005.4,
2021-07-18,28.7,27.0,31.0,,,89.0,16.1,,1003.0,
2021-07-19,26.8,25.0,28.5,,,83.0,24.6,,1002.0,
2021-07-20,26.4,25.0,27.1,,,86.0,19.0,,1002.1,
2021-07-21,27.5,26.0,29.0,,,96.0,19.7,,1002.3,
2021-07-22,29.8,27.6,32.0,,,56.0,12.3,,1000.9,
2021-07-23,30.8,28.0,35.0,,,260.0,10.6,,998.3,
2021-07-24,31.2,29.0,35.0,,,192.0,11.4,,997.6,
2021-07-25,30.0,24.8,34.0,,,245.0,13.5,,999.0,
2021-07-26,31.3,29.0,34.0,,,236.0,13.5,,997.9,
2021-07-27,32.0,29.6,35.0,,,226.0,14.0,,996.5,
2021-07-28,31.1,29.0,34.0,,,231.0,18.1,,997.1,
2021-07-29,29.9,27.0,33.0,,,232.0,11.5,,999.6,
2021-07-30,29.3,26.2,31.0,,,206.0,13.7,,1001.0,
2021-07-31,30.2,28.0,33.0,,,229.0,18.8,,999.9,
2021-08-01,30.0,28.6,33.0,,,233.0,14.7,,998.3,
2021-08-02,30.3,28.9,33.0,,,254.0,9.4,,998.0,
2021-08-03,29.0,27.0,31.7,,,79.0,17.0,,996.8,
2021-08-04,29.0,27.2,32.0,,,319.0,15.8,,995.8,
2021-08-05,28.0,27.0,29.0,,,245.0,18.9,,995.9,
2021-08-06,29.1,28.0,31.0,,,230.0,19.4,,997.7,
2021-08-07,29.6,27.9,32.0,,,238.0,14.2,,1000.8,
2021-08-08,29.8,28.0,33.0,,,224.0,12.4,,1003.8,
2021-08-09,29.6,27.0,32.0,,,195.0,14.3,,1004.7,
2021-08-10,29.9,28.0,32.0,,,171.0,10.9,,1005.3,
2021-08-11,29.8,27.0,33.0,,,201.0,11.3,,1007.6,
2021-08-12,29.6,27.5,32.3,,,115.0,10.6,,1008.4,
2021-08-13,29.4,28.0,31.0,,,187.0,11.6,,1005.8,
2021-08-14,28.4,26.5,30.0,,,201.0,15.4,,1005.8,
2021-08-15,28.3,26.6,30.0,,,121.0,10.6,,1009.5,
2021-08-16,28.9,26.4,32.0,,,125.0,9.3,,1012.1,
2021-08-17,30.0,27.0,33.0,,,234.0,11.4,,1010.2,
2021-08-18,30.2,28.0,33.0,,,209.0,12.8,,1008.0,
2021-08-19,29.2,27.0,31.0,,,112.0,10.0,,1008.2,
2021-08-20,29.8,27.0,33.0,,,215.0,11.3,,1009.1,
2021-08-21,30.3,28.0,33.0,,,219.0,12.5,,1008.2,
2021-08-22,30.8,29.0,34.0,,,218.0,14.7,,1006.9,
2021-08-23,30.6,29.0,33.0,,,201.0,15.6,,1006.7,
2021-08-24,30.5,29.0,33.0,,,183.0,12.5,,1007.2,
2021-08-25,30.1,28.0,33.0,,,134.0,12.2,,1008.5,
2021-08-26,30.6,28.0,34.0,,,101.0,13.6,,1010.4,
2021-08-27,26.6,24.0,30.0,,,80.0,14.9,,1011.4,
2021-08-28,28.0,25.0,32.0,,,83.0,12.5,,1011.2,
2021-08-29,28.6,27.0,30.1,,,88.0,15.4,,1010.7,
2021-08-30,29.7,27.6,33.0,,,79.0,13.8,,1011.0,
2021-08-31,28.2,27.0,31.0,,,72.0,8.5,,1010.8,
2021-09-01,28.5,27.0,32.0,,,84.0,12.7,,1009.7,
2021-09-02,29.6,27.9,33.0,,,92.0,10.6,,1008.8,
2021-09-03,29.8,28.0,32.0,,,122.0,9.4,,1007.1,
2021-09-04,29.8,27.0,32.3,,,121.0,11.4,,1007.9,
2021-09-05,29.5,27.0,31.2,,,81.0,9.1,,1009.6,
2021-09-06,30.0,27.5,32.5,,,59.0,10.3,,1010.3,
2021-09-07,30.6,28.0,34.0,,,81.0,15.4,,1009.9,
2021-09-08,30.3,28.0,32.4,,,81.0,11.9,,1009.3,
2021-09-09,30.6,28.0,33.0,,,91.0,10.0,,1009.0,
2021-09-10,31.4,29.0,34.0,,,87.0,13.8,,1007.8,
2021-09-11,31.3,29.0,35.0,,,251.0,11.9,,1004.4,
2021-09-12,32.2,29.6,36.0,,,242.0,15.3,,1001.7,
2021-09-13,31.2,29.8,34.0,,,217.0,13.4,,1006.2,
2021-09-14,29.6,28.0,31.4,,,192.0,8.0,,1011.1,
2021-09-15,30.6,28.0,34.0,,,253.0,13.1,,1011.1,
2021-09-16,29.6,26.0,32.1,,,267.0,9.8,,1009.4,
2021-09-17,29.8,27.0,33.0,,,288.0,7.6,,1008.9,
2021-09-18,30.8,29.0,34.0,,,94.0,16.5,,1010.6,
2021-09-19,30.5,28.0,33.1,,,90.0,17.4,,1010.9,
2021-09-20,29.9,28.0,31.3,,,121.0,9.0,,1010.1,
2021-09-21,29.5,27.0,33.0,,,95.0,8.8,,1009.2,
2021-09-22,30.6,28.0,33.1,,,100.0,11.7,,1010.1,
2021-09-23,29.5,28.0,31.2,,,85.0,16.7,,1012.4,
2021-09-24,30.1,26.0,33.0,,,96.0,18.8,,1013.1,
2021-09-25,30.3,28.0,33.0,,,91.0,16.6,,1012.4,
2021-09-26,29.3,28.0,30.4,,,92.0,15.1,,1011.9,
2021-09-27,29.5,27.0,32.0,,,104.0,9.1,,1010.5,
2021-09-28,29.8,28.0,33.0,,,168.0,10.2,,1009.3,
2021-09-29,30.5,28.0,33.3,,,211.0,9.9,,1007.9,
2021-09-30,30.8,29.0,34.0,,,222.0,9.5,,1007.7,
2021-10-01,30.5,28.8,33.0,,,191.0,11.0,,1008.7,
2021-10-02,30.1,28.0,33.0,,,168.0,12.1,,1010.6,
2021-10-03,29.4,27.7,31.0,,,97.0,16.8,,1012.0,
2021-10-04,30.5,28.0,34.0,,,92.0,19.0,,1012.0,
2021-10-05,30.8,29.0,34.0,,,84.0,20.7,,1011.1,
2021-10-06,30.5,28.0,34.0,,,79.0,20.8,,1008.2,
2021-10-07,29.6,26.2,32.0,,,74.0,25.3,,1005.3,
2021-10-08,25.5,25.0,27.0,,,79.0,24.9,,1004.0,
2021-10-09,27.0,26.0,29.0,,,100.0,40.8,,1004.0,
2021-10-10,26.6,25.0,28.0,,,86.0,20.2,,1007.5,
2021-10-11,28.8,26.0,32.0,,,352.0,15.4,,1005.9,
2021-10-12,25.0,23.9,26.0,,,352.0,25.6,,1002.7,
2021-10-13,25.3,22.0,28.0,,,62.0,33.9,,1001.9,
2021-10-14,28.6,26.3,32.0,,,84.0,18.5,,1008.7,
2021-10-15,26.4,25.7,27.2,,,38.0,9.7,,1010.1,
2021-10-16,26.8,24.6,30.0,,,18.0,13.9,,1013.8,
2021-10-17,23.7,21.5,26.0,,,36.0,17.7,,1018.3,
2021-10-18,23.2,20.0,26.1,,,28.0,12.0,,1018.3,
2021-10-19,25.7,23.0,29.0,,,66.0,11.2,,1017.5,
2021-10-20,27.4,25.0,30.0,,,109.0,15.4,,1015.6,
2021-10-21,24.0,20.0,29.0,,,21.0,14.9,,1014.9,
2021-10-22,18.6,17.0,20.0,,,13.0,13.7,,1019.6,
2021-10-23,19.3,18.0,20.0,,,14.0,12.4,,1020.5,
2021-10-24,21.3,18.8,25.0,,,5.0,13.5,,1019.2,
2021-10-25,22.7,19.5,26.0,,,0.0,14.0,,1016.9,
2021-10-26,24.8,22.0,27.4,,,18.0,10.8,,1015.7,
2021-10-27,26.3,25.0,29.0,,,71.0,12.4,,1016.3,
2021-10-28,25.9,24.0,27.6,,,84.0,12.9,,1017.6,
2021-10-29,26.1,24.8,28.6,,,89.0,14.6,,1017.8,
2021-10-30,24.5,23.0,26.0,,,64.0,11.7,,1018.6,
2021-10-31,24.6,22.8,27.0,,,71.0,14.7,,1018.4,
2021-11-01,25.6,24.0,28.0,,,88.0,16.0,,1018.2,
2021-11-02,25.9,24.8,28.8,,,95.0,20.0,,1017.5,
2021-11-03,25.7,24.0,28.5,,,92.0,14.1,,1016.3,
2021-11-04,26.1,24.0,29.0,,,101.0,16.1,,1014.5,
2021-11-05,26.3,25.0,29.0,,,110.0,15.5,,1012.1,
2021-11-06,26.7,24.0,30.0,,,206.0,8.1,,1009.7,
2021-11-07,26.9,24.6,30.1,,,92.0,13.2,,1011.6,
2021-11-08,19.3,17.0,25.0,,,4.0,24.6,,1017.9,
2021-11-09,19.1,16.0,23.0,,,12.0,13.3,,1019.5,
2021-11-10,20.7,18.0,24.0,,,17.0,13.2,,1018.9,
2021-11-11,21.5,19.0,25.0,,,45.0,11.5,,1017.6,
2021-11-12,22.8,20.0,25.3,,,23.0,12.5,,1018.6,
2021-11-13,22.4,20.0,25.0,,,20.0,11.8,,1018.1,
2021-11-14,21.8,19.0,25.0,,,73.0,11.6,,1018.0,
2021-11-15,22.2,20.0,25.0,,,77.0,11.9,,1017.1,
2021-11-16,23.1,20.5,26.0,,,39.0,11.6,,1016.8,
2021-11-17,23.7,22.0,27.0,,,20.0,13.9,,1017.0,
2021-11-18,22.2,20.0,24.1,,,352.0,11.1,,1014.5,
2021-11-19,23.1,21.0,25.0,,,49.0,9.3,,1012.0,
2021-11-20,24.5,22.2,27.0,,,91.0,21.1,,1012.5,
2021-11-21,24.4,23.0,27.0,,,86.0,15.9,,1013.7,
2021-11-22,19.0,16.7,23.0,,,5.0,18.0,,1017.4,
2021-11-23,15.8,14.6,17.3,,,24.0,13.2,,1021.4,
2021-11-24,18.6,16.6,21.3,,,18.0,12.0,,1020.4,
2021-11-25,20.7,18.5,23.3,,,35.0,9.2,,1018.2,
2021-11-26,21.5,18.0,25.0,,,30.0,9.8,,1018.3,
2021-11-27,21.5,19.0,24.0,,,55.0,11.4,,1019.9,
2021-11-28,21.7,19.0,25.0,,,67.0,9.8,,1019.5,
2021-11-29,22.2,18.7,25.7,,,34.0,11.3,,1017.4,
2021-11-30,21.6,17.5,24.3,,,15.0,17.2,,1018.7,
2021-12-01,17.5,15.0,20.0,,,24.0,16.2,,1021.9,
2021-12-02,17.3,13.7,20.2,,,21.0,14.3,,1021.9,
2021-12-03,18.3,15.0,22.0,,,27.0,14.5,,1021.5,
2021-12-04,18.1,15.0,21.0,,,50.0,13.4,,1022.1,
2021-12-05,19.1,17.0,22.0,,,45.0,13.1,,1021.2,
2021-12-06,18.8,15.0,23.0,,,56.0,11.0,,1020.1,
2021-12-07,19.7,16.0,23.2,,,52.0,12.1,,1020.8,
2021-12-08,20.9,18.0,24.0,,,88.0,16.3,,1021.9,
2021-12-09,20.7,18.8,23.0,,,76.0,14.3,,1022.1,
2021-12-10,21.4,18.7,25.0,,,84.0,14.8,,1020.3,
2021-12-11,21.8,20.0,25.0,,,67.0,14.1,,1020.5,
2021-12-12,21.9,19.0,24.4,,,44.0,10.8,,1020.8,
2021-12-13,19.2,17.0,21.0,,,28.0,15.8,,1021.6,
2021-12-14,20.4,18.0,23.0,,,51.0,10.0,,1018.5,
2021-12-15,21.6,19.2,23.0,,,77.0,12.9,,1015.9,
2021-12-16,23.5,21.0,26.0,,,86.0,16.0,,1015.3,
2021-12-17,22.0,18.9,24.0,,,8.0,14.5,,1018.8,
2021-12-18,17.7,16.0,20.0,,,25.0,16.5,,1023.0,
2021-12-19,17.6,15.0,20.0,,,41.0,14.5,,1021.9,
2021-12-20,16.6,14.0,20.0,,,45.0,16.1,,1017.8,
2021-12-21,15.9,14.0,18.0,,,0.0,12.6,,1014.3,
2021-12-22,18.8,16.8,21.0,,,344.0,8.6,,1016.5,
2021-12-23,20.0,18.7,23.0,,,41.0,11.7,,1016.5,
2021-12-24,20.0,18.5,21.7,,,10.0,6.6,,1017.1,
2021-12-25,19.4,17.0,21.3,,,48.0,11.2,,1020.8,
2021-12-26,14.6,11.0,18.0,,,31.0,17.0,,1025.5,
2021-12-27,10.8,9.0,12.0,,,20.0,12.6,,1027.5,
2021-12-28,13.5,11.0,16.0,,,6.0,11.5,,1024.8,
2021-12-29,17.0,15.0,19.0,,,335.0,12.0,,1023.6,
2021-12-30,17.3,15.0,19.5,,,311.0,11.6,,1024.8,
2021-12-31,18.4,17.2,20.0,,,45.0,11.3,,1024.8,
2022-01-01,17.7,16.6,19.0,,,58.0,9.6,,1024.2,
2022-01-02,18.3,15.0,21.5,,,34.0,9.3,,1022.5,
2022-01-03,19.0,16.9,22.0,,,63.0,11.2,,1020.7,
2022-01-04,20.4,17.0,24.0,,,86.0,15.2,,1019.3,
2022-01-05,20.9,18.0,23.4,,,52.0,13.5,,1017.1,
2022-01-06,20.5,18.4,25.0,,,86.0,11.8,,1018.8,
2022-01-07,19.0,17.0,21.0,,,79.0,11.2,,1021.4,
2022-01-08,17.5,15.8,19.1,,,67.0,10.5,,1020.3,
2022-01-09,18.5,16.0,20.1,,,40.0,12.7,,1018.0,
2022-01-10,18.4,16.7,20.0,,,3.0,11.0,,1017.2,
2022-01-11,15.3,13.0,17.0,,,8.0,16.7,,1020.5,
2022-01-12,15.6,13.7,17.0,,,47.0,11.1,,1020.8,
2022-01-13,16.9,15.0,18.5,,,22.0,11.9,,1021.6,
2022-01-14,16.8,15.0,18.0,,,78.0,21.6,,1020.4,
2022-01-15,19.1,17.0,22.1,,,84.0,17.9,,1019.4,
2022-01-16,19.8,18.0,23.0,,,75.0,15.3,,1019.9,
2022-01-17,18.7,17.1,20.0,,,61.0,14.5,,1020.2,
2022-01-18,16.9,15.5,18.0,,,347.0,11.4,,1021.0,
2022-01-19,17.1,15.0,19.0,,,355.0,11.7,,1019.5,
2022-01-20,17.4,14.9,20.2,,,66.0,9.6,,1018.3,
2022-01-21,18.6,16.0,21.0,,,90.0,16.0,,1017.2,
2022-01-22,18.4,17.5,19.0,,,95.0,16.3,,1013.9,
2022-01-23,19.6,18.0,22.0,,,69.0,14.0,,1012.7,
2022-01-24,20.2,19.0,22.0,,,76.0,11.7,,1013.7,
2022-01-25,19.0,17.7,20.0,,,53.0,11.9,,1016.4,
2022-01-26,19.8,18.0,22.2,,,69.0,13.7,,1016.8,
2022-01-27,20.2,18.9,22.0,,,43.0,11.2,,1016.5,
2022-01-28,19.7,18.8,21.0,,,91.0,17.7,,1016.0,
2022-01-29,18.1,14.7,21.0,,,7.0,13.7,,1014.6,
2022-01-30,14.9,12.9,17.5,,,358.0,19.0,,1017.9,
2022-01-31,13.1,12.0,14.0,,,37.0,14.1,,1019.5,
2022-02-01,12.2,11.0,14.0,,,24.0,11.2,,1019.3,
2022-02-02,13.8,12.7,15.0,,,5.0,10.4,,1019.2,
2022-02-03,12.0,10.6,13.0,,,0.0,12.7,,1019.6,
2022-02-04,13.3,10.9,17.0,,,2.0,14.7,,1022.0,
2022-02-05,14.1,11.8,16.4,,,17.0,13.1,,1023.6,
2022-02-06,16.6,14.0,19.0,,,76.0,16.8,,1021.9,
2022-02-07,16.8,16.0,18.0,,,50.0,20.7,,1016.5,
2022-02-08,16.5,15.7,17.2,,,9.0,11.2,,1018.6,
2022-02-09,14.8,13.0,16.1,,,348.0,14.5,,1019.6,
2022-02-10,16.0,14.0,18.1,,,357.0,13.0,,1017.8,
2022-02-11,19.1,17.0,22.0,,,59.0,13.7,,1016.8,
2022-02-12,19.5,17.6,23.1,,,359.0,9.2,,1016.0,
2022-02-13,16.1,14.2,18.0,,,330.0,13.5,,1015.3,
2022-02-14,16.2,13.0,19.0,,,350.0,11.7,,1017.8,
2022-02-15,17.8,16.0,20.0,,,80.0,13.5,,1017.8,
2022-02-16,18.1,16.0,21.0,,,95.0,25.3,,1015.8,
2022-02-17,16.2,15.8,18.0,,,87.0,29.2,,1014.4,
2022-02-18,17.1,16.0,19.7,,,85.0,31.4,,1014.8,
2022-02-19,12.2,9.2,16.0,,,39.0,14.9,,1017.6,
2022-02-20,8.1,7.8,9.0,,,27.0,16.1,,1021.7,
2022-02-21,8.2,7.0,9.2,,,22.0,12.0,,1022.9,
2022-02-22,9.6,8.0,11.0,,,4.0,12.4,,1022.9,
2022-02-23,11.3,9.0,14.2,,,358.0,16.6,,1025.2,
2022-02-24,11.7,9.3,14.0,,,346.0,11.5,,1026.7,
2022-02-25,14.7,12.2,18.0,,,15.0,8.9,,1024.6,
2022-02-26,16.8,12.8,20.5,,,39.0,9.3,,1022.1,
2022-02-27,18.2,15.0,23.1,,,86.0,13.3,,1019.3,
2022-02-28,20.0,17.0,24.0,,,85.0,20.9,,1018.2,
2022-03-01,22.0,18.9,26.0,,,319.0,8.7,,1016.9,
2022-03-02,21.4,19.0,25.3,,,17.0,14.1,,1016.8,
2022-03-03,20.3,18.0,23.7,,,93.0,26.4,,1016.5,
2022-03-04,21.0,18.0,25.0,,,41.0,8.5,,1014.6,
2022-03-05,20.9,17.0,25.1,,,303.0,11.1,,1013.3,
2022-03-06,20.4,19.0,23.0,,,92.0,27.6,,1014.9,
2022-03-07,19.9,17.1,23.0,,,22.0,16.7,,1017.2,
2022-03-08,17.9,15.0,21.0,,,75.0,15.8,,1018.2,
2022-03-09,19.2,15.0,23.0,,,92.0,17.8,,1016.9,
2022-03-10,21.8,19.0,25.2,,,77.0,19.3,,1015.5,
2022-03-11,22.1,19.0,25.8,,,63.0,12.9,,1013.8,
2022-03-12,23.2,20.0,27.0,,,65.0,13.5,,1013.3,
2022-03-13,24.3,21.0,28.0,,,60.0,12.1,,1012.6,
2022-03-14,24.3,21.7,28.2,,,34.0,10.1,,1012.0,
2022-03-15,23.6,21.0,27.0,,,35.0,11.1,,1010.7,
2022-03-16,23.2,21.9,26.0,,,91.0,19.2,,1011.3,
2022-03-17,25.0,22.9,28.0,,,59.0,11.9,,1009.3,
2022-03-18,24.8,21.9,28.1,,,286.0,8.2,,1008.8,
2022-03-19,24.9,23.0,28.6,,,89.0,16.5,,1009.3,
2022-03-20,22.0,21.0,24.0,,,85.0,25.9,,1011.8,
2022-03-21,24.1,21.0,27.3,,,86.0,22.3,,1012.2,
2022-03-22,25.6,22.8,29.0,,,105.0,16.4,,1012.2,
2022-03-23,17.8,15.6,26.0,,,39.0,11.7,,1015.0,
2022-03-24,17.9,15.9,19.2,,,69.0,24.5,,1013.9,
2022-03-25,24.4,19.0,28.0,,,160.0,32.2,,1009.9,
2022-03-26,27.5,25.1,30.4,,,225.0,24.7,,1010.1,
2022-03-27,22.5,19.0,24.0,,,344.0,12.6,,1013.5,
2022-03-28,17.3,16.0,18.1,,,43.0,11.6,,1017.5,
2022-03-29,19.7,18.0,21.1,,,73.0,12.0,,1017.2,
2022-03-30,23.5,20.4,27.0,,,72.0,16.4,,1015.8,
2022-03-31,25.8,23.0,30.0,,,87.0,18.0,,1015.9,
2022-04-01,20.4,15.5,23.0,,,63.0,20.0,,1020.3,
2022-04-02,14.9,14.0,16.0,,,25.0,14.6,,1023.6,
2022-04-03,18.7,15.0,23.1,,,55.0,15.9,,1022.2,
2022-04-04,20.4,17.0,24.0,,,79.0,16.4,,1021.9,
2022-04-05,21.7,18.0,25.3,,,59.0,12.1,,1020.1,
2022-04-06,22.9,19.0,26.2,,,59.0,10.2,,1017.4,
2022-04-07,23.5,21.0,26.5,,,98.0,15.3,,1016.5,
2022-04-08,24.1,22.0,28.0,,,88.0,18.7,,1015.5,
2022-04-09,23.8,21.0,27.0,,,103.0,18.7,,1013.6,
2022-04-10,24.2,20.7,28.0,,,55.0,11.4,,1012.2,
2022-04-11,25.7,23.0,29.0,,,27.0,10.5,,1011.0,
2022-04-12,26.0,23.0,30.0,,,114.0,12.5,,1008.8,
2022-04-13,26.0,24.7,28.2,,,152.0,9.5,,1006.7,
2022-04-14,25.6,22.0,29.0,,,309.0,12.8,,1008.5,
2022-04-15,25.1,23.0,28.0,,,98.0,27.3,,1011.5,
2022-04-16,22.9,22.0,25.0,,,96.0,29.6,,1012.9,
2022-04-17,22.0,19.8,25.0,,,94.0,20.0,,1015.4,
2022-04-18,21.6,20.5,23.0,,,20.0,14.2,,1016.7,
2022-04-19,19.1,17.9,20.1,,,17.0,9.4,,1017.7,
2022-04-20,21.6,19.6,24.0,,,23.0,9.4,,1015.5,
2022-04-21,24.4,21.7,28.0,,,86.0,10.0,,1013.1,
2022-04-22,25.8,23.9,28.0,,,118.0,14.9,,1012.0,
2022-04-23,27.1,24.7,30.0,,,102.0,10.0,,1010.6,
2022-04-24,27.5,25.0,30.2,,,120.0,12.8,,1009.2,
2022-04-25,28.1,27.0,30.0,,,166.0,14.1,,1008.5,
2022-04-26,28.1,27.0,30.0,,,179.0,13.6,,1008.1,
2022-04-27,28.9,27.0,32.0,,,180.0,12.4,,1009.2,
2022-04-28,29.1,27.7,31.8,,,137.0,19.6,,1010.4,
2022-04-29,28.8,26.0,32.0,,,113.0,11.5,,1010.8,
2022-04-30,26.6,25.0,28.0,,,90.0,21.1,,1011.8,
2022-05-01,20.6,17.0,25.0,,,50.0,19.7,,1012.9,
2022-05-02,18.7,17.0,21.0,,,27.0,12.5,,1015.1,
2022-05-03,22.5,19.0,26.0,,,30.0,14.1,,1015.8,
2022-05-04,24.8,22.0,28.0,,,54.0,13.2,,1014.2,
2022-05-05,25.8,23.7,29.0,,,94.0,13.8,,1012.4,
2022-05-06,26.2,23.4,29.0,,,89.0,14.4,,1012.1,
2022-05-07,25.7,24.0,28.0,,,70.0,12.5,,1013.0,
2022-05-08,25.9,24.0,28.0,,,88.0,14.4,,1013.1,
2022-05-09,26.2,24.6,29.0,,,82.0,13.9,,1012.0,
2022-05-10,26.7,25.0,28.8,,,121.0,15.8,,1009.5,
2022-05-11,25.9,25.0,27.1,,,127.0,14.5,,1007.4,
2022-05-12,26.2,24.5,27.3,,,224.0,20.1,,1005.9,
2022-05-13,25.9,24.6,28.0,,,236.0,14.1,,1005.1,
2022-05-14,25.0,24.0,26.0,,,31.0,11.0,,1008.0,
2022-05-15,23.7,21.5,26.1,,,87.0,21.5,,1009.5,
2022-05-16,20.4,19.0,22.0,,,38.0,14.2,,1012.7,
2022-05-17,22.6,20.0,26.0,,,37.0,13.0,,1013.6,
2022-05-18,25.3,22.0,29.0,,,97.0,15.9,,1013.5,
2022-05-19,26.2,24.0,29.0,,,79.0,14.1,,1011.9,
2022-05-20,27.3,25.0,30.6,,,233.0,9.8,,1009.2,
2022-05-21,27.3,24.7,30.6,,,153.0,10.5,,1007.6,
2022-05-22,26.4,25.0,29.0,,,98.0,25.8,,1006.7,
2022-05-23,25.1,24.0,26.4,,,93.0,27.4,,1007.0,
2022-05-24,26.1,24.0,28.0,,,94.0,20.0,,1008.8,
2022-05-25,26.2,25.0,29.0,,,98.0,16.9,,1007.6,
2022-05-26,27.9,26.0,30.0,,,120.0,14.4,,1004.4,
2022-05-27,27.5,25.0,29.0,,,175.0,9.6,,1004.2,
2022-05-28,29.1,27.5,31.0,6.0,,172.0,17.4,,1005.1,
2022-05-29,29.5,28.0,31.0,3.9,,171.0,15.9,,1005.7,
2022-05-30,29.5,28.0,32.0,3.4,,145.0,11.6,,1005.8,
2022-05-31,28.5,27.2,31.0,7.0,,140.0,11.5,,1006.7,
2022-06-01,29.2,28.0,31.0,7.8,,188.0,12.4,,1007.0,
2022-06-02,29.4,28.0,31.0,6.1,,207.0,17.2,,1005.9,
2022-06-03,29.5,28.0,31.1,14.3,,200.0,19.4,,1005.4,
2022-06-04,30.1,28.8,33.0,10.3,,207.0,22.9,,1005.6,
2022-06-05,30.1,29.0,32.0,7.6,,204.0,22.5,,1004.5,
2022-06-06,29.2,26.0,31.7,14.0,,216.0,17.9,,1003.5,
2022-06-07,28.1,25.0,31.0,23.6,,206.0,14.7,,1004.3,
2022-06-08,26.2,24.4,27.5,29.3,,98.0,13.4,,1005.3,
2022-06-09,27.6,25.9,29.0,36.2,,188.0,13.1,,1005.2,
2022-06-10,27.6,27.0,29.0,32.2,,181.0,13.9,,1005.1,
2022-06-11,27.6,26.0,30.0,33.8,,188.0,13.1,,1006.2,
2022-06-12,28.8,26.2,31.0,30.6,,216.0,19.6,,1006.8,
2022-06-13,29.6,28.0,32.0,6.0,,213.0,24.1,,1006.1,
2022-06-14,27.9,25.0,30.0,8.0,,221.0,17.4,,1006.7,
2022-06-15,27.5,24.3,32.0,12.7,,199.0,12.9,,1008.9,
2022-06-16,28.5,24.0,31.0,18.9,,201.0,17.5,,1008.6,
2022-06-17,29.7,28.4,31.1,13.2,,210.0,22.5,,1007.4,
2022-06-18,29.5,28.9,31.0,6.6,,198.0,20.3,,1006.5,
2022-06-19,29.8,29.0,31.0,11.2,,192.0,22.4,,1005.7,
2022-06-20,29.8,29.0,31.0,9.7,,198.0,23.1,,1004.5,
2022-06-21,29.8,29.0,31.0,7.4,,188.0,20.3,,1005.5,
2022-06-22,30.3,28.7,33.0,1.1,,186.0,15.8,,1009.2,
2022-06-23,30.4,28.6,33.2,0.4,,187.0,14.1,,1010.3,
2022-06-24,30.2,27.9,34.0,0.1,,228.0,12.4,,1008.5,
2022-06-25,30.2,28.0,33.2,0.4,,204.0,14.6,,1007.7,
2022-06-26,30.3,27.7,33.9,2.1,,199.0,12.1,,1009.1,
2022-06-27,30.5,28.7,34.0,0.6,,168.0,13.6,,1007.9,
2022-06-28,31.1,28.9,35.0,0.0,,205.0,12.4,,1004.9,
2022-06-29,30.4,28.0,33.0,2.2,,82.0,13.7,,1002.6,
2022-06-30,28.2,26.0,30.4,14.9,,73.0,15.8,,1002.7,
2022-07-01,28.0,26.0,32.0,35.4,,76.0,31.1,,1000.4,
2022-07-02,27.4,25.9,29.0,80.3,,119.0,43.4,,997.8,
2022-07-03,29.7,29.0,31.0,37.4,,179.0,39.4,,1000.8,
2022-07-04,29.3,28.8,30.1,47.9,,200.0,30.3,,1001.6,
2022-07-05,29.2,28.0,30.3,33.6,,204.0,20.4,,1003.9,
2022-07-06,29.4,28.0,31.2,22.2,,200.0,12.0,,1005.4,
2022-07-07,29.3,28.0,31.1,14.0,,137.0,13.9,,1007.1,
2022-07-08,30.6,27.8,34.0,1.9,,102.0,14.7,,1007.2,
2022-07-09,30.4,28.7,33.0,6.2,,98.0,15.4,,1005.4,
2022-07-10,31.0,29.0,34.0,2.6,,110.0,15.2,,1006.2,
2022-07-11,31.0,28.8,33.0,0.6,,145.0,12.3,,1007.1,
2022-07-12,30.6,28.0,33.0,1.0,,111.0,13.8,,1006.8,
2022-07-13,31.0,28.6,34.0,0.0,,139.0,10.5,,1005.8,
2022-07-14,30.6,29.0,34.0,0.0,,225.0,10.5,,1005.5,
2022-07-15,31.1,29.0,34.5,2.1,,213.0,12.2,,1006.4,
2022-07-16,31.3,30.0,34.2,1.9,,215.0,20.1,,1005.9,
2022-07-17,31.5,30.0,35.0,3.3,,214.0,22.5,,1005.5,
2022-07-18,31.4,30.0,34.0,2.4,,207.0,18.8,,1004.6,
2022-07-19,31.1,30.0,33.0,2.9,,171.0,16.5,,1006.2,
2022-07-20,31.5,29.7,34.0,2.9,,133.0,17.2,,1009.5,
2022-07-21,31.6,29.0,35.0,0.2,,159.0,13.9,,1011.8,
2022-07-22,31.8,28.2,36.0,0.0,,257.0,10.1,,1010.9,
